key,message,comment,context
Parent,上级,,resources\domains\DMS.xml:11 resources\domains\Mail.xml:43 resources\domains\Meta.xml:107 resources\domains\Meta.xml:136
Parent menu,上级菜单,,resources\views\MetaJson.xml:164
Password,密码,,resources\domains\User.xml:15
Password doesn't match configured pattern.,密码不符合已配置的模式。,,resources\views\User.xml:83
Pending,待定,,resources\domains\Meta.xml:22
Permission,权限,,resources\domains\DMS.xml:42 resources\views\DMS.xml:106 resources\views\DMS.xml:115 resources\views\DMS.xml:96 resources\views\Permission.xml:21
Permissions,权限,,resources\domains\DMS.xml:21 resources\domains\Group.xml:21 resources\domains\Role.xml:15 resources\domains\User.xml:33 resources\views\DMS.xml:89 resources\views\Group.xml:49 resources\views\Menu.xml:41 resources\views\Menu.xml:44 resources\views\MetaPermission.xml:11 resources\views\MetaPermission.xml:6 resources\views\Permission.xml:11 resources\views\Permission.xml:6
Permissions (fields),字段权限,,resources\domains\Group.xml:22 resources\domains\Role.xml:16 resources\domains\User.xml:34
Personal,个性化,,resources\domains\Mail.xml:13
Personalized View,个性化视图,,resources\views\Meta.xml:155
Personalized Views,个性化视图,,resources\views\Meta.xml:146
Photo,照片,,resources\domains\Team.xml:11 resources\domains\User.xml:19
Placeholder,占位符,,resources\views\Meta.xml:47
Please change your password.,请修改你的密码。,,java\com\axelor\auth\pac4j\AuthPac4jModuleLocal.java:55
Please log back in.,请重新登录。,,java\com\axelor\auth\AuthObserver.java:70
Please refresh your browser to see updated views.,请刷新浏览器以便看到更新后的视图。,,java\com\axelor\meta\web\MetaController.java:198
Precision,精度,,resources\domains\MetaJson.xml:41
Preferences,首选项,,resources\views\User.xml:55
Prefix,前缀,,resources\domains\MetaSequence.xml:13
Priority,优先级,,resources\domains\Meta.xml:128 resources\domains\Meta.xml:149 resources\domains\Meta.xml:176 resources\domains\Meta.xml:33 resources\domains\Meta.xml:88 resources\domains\Team.xml:22
Read,读取,,resources\domains\MetaPermission.xml:19 resources\domains\Permission.xml:15
Readonly,只读,,resources\domains\MetaJson.xml:35
Readonly if,只读条件,,resources\domains\MetaJson.xml:24 resources\domains\MetaPermission.xml:22
Recipients,收件人,,resources\domains\Mail.xml:30
Record created,已创建记录,,java\com\axelor\auth\AuditTracker.java:326
Record updated,已更新记录,,java\com\axelor\auth\AuditTracker.java:326
Record was updated or deleted by another transaction,该记录已被其他事务创建或更新,,java\com\axelor\rpc\ResponseInterceptor.java:151
Reference error,引用错误,,java\com\axelor\rpc\ResponseInterceptor.java:228
Regex,正则表达式,,resources\domains\MetaJson.xml:46
Related,关联,,resources\domains\DMS.xml:14 resources\domains\Mail.xml:65 resources\domains\Team.xml:29
Related document id,关联文档 ID,,resources\domains\Mail.xml:38
Related document model,关联文档模型,,resources\domains\Mail.xml:39
Related document name,关联文档名称,,resources\domains\Mail.xml:40
Related model,关联模型,,resources\domains\Mail.xml:66 resources\domains\Team.xml:27
Related name,关联名称,,resources\domains\Team.xml:28
Related object,关联对象,,resources\domains\DMS.xml:15
Relationship,关系,,resources\domains\Meta.xml:221
Removable,可移除,,resources\domains\Meta.xml:20
Remove,移除,,resources\domains\Permission.xml:18
Replies,回复,,resources\domains\Mail.xml:44
Required,必填,,resources\domains\MetaJson.xml:34
Required if,必填条件,,resources\domains\MetaJson.xml:23
Restart jobs,重启后台任务,,resources\views\Schedules.xml:8
Restart the server for updates to take effect.,请重启服务器以便看到更新的效果。,,java\com\axelor\meta\web\ModuleController.java:40
Restore all…,全部恢复...,,resources\views\Meta.xml:95
Role,角色,,resources\views\Role.xml:10
Roles,角色,,resources\domains\Group.xml:20 resources\domains\Meta.xml:112 resources\domains\MetaJson.xml:61 resources\domains\MetaJson.xml:84 resources\domains\User.xml:32 resources\views\Menu.xml:32 resources\views\Menu.xml:35 resources\views\Role.xml:6
Root,根,,resources\domains\Mail.xml:42
Rule,规则,,resources\views\MetaPermission.xml:25
Rules,规则,,resources\domains\MetaPermission.xml:13
SQL error,SQL 错误,,java\com\axelor\rpc\ResponseInterceptor.java:238
Scale,比例,,resources\domains\MetaJson.xml:42
Schedule,任务计划,,resources\domains\MetaSchedule.xml:12 resources\views\Schedules.xml:17
Schedules,任务计划,,resources\views\Schedules.xml:6
Schema,数据库架构,,resources\views\Meta.xml:141 resources\views\Meta.xml:162 resources\views\Meta.xml:185
Search,搜索,,resources\views\Meta.xml:17
Select,选项,,resources\domains\Meta.xml:196
Select Item,选项条目,,resources\views\Meta.xml:309
Selection,选择,,resources\domains\MetaJson.xml:18
Selects,选项,,resources\views\Menu.xml:107
Separator,分隔符,,resources\views\MetaJson.xml:19
Sequence,序列,,resources\domains\MetaJson.xml:43 resources\domains\Team.xml:23
Sequence order,序列顺序,,resources\views\Meta.xml:316
Server expression to check whether to use this field.,用于决定是否使用此字段的服务器端表达式。,,resources\views\MetaJson.xml:92
Shared,已分享,,resources\domains\MetaFilter.xml:20
Shared with me,已与我分享,,resources\views\DMS.xml:161
Show Model,显示模型,,resources\views\Meta.xml:372
Show if,显示条件,,resources\domains\MetaJson.xml:21
Show in top menu,显示于顶部菜单,,resources\views\MetaJson.xml:168
Show permissions,显示权限,,resources\views\Group.xml:20
Simplified Chinese,简体中文,,resources\views\User.xml:9
Single tab,单标签页,,resources\domains\User.xml:24
Size,大小,,resources\domains\Meta.xml:255 resources\views\DMS.xml:13
Size in bytes,大小（字节）,,resources\domains\Meta.xml:252
Spacer,间隔区,,resources\views\MetaJson.xml:18
Specify whether the members of this group are technical staff.,指定该组的这些成员是否是技术岗员工。,,resources\domains\Group.xml:18
Specify whether this action can be used as home action.,指定该动作是否可以作为主页动作。,,resources\domains\Meta.xml:153
Status,状态,,resources\domains\Team.xml:21
Stop service,停止服务,,resources\views\Schedules.xml:9
String,字符串,,resources\views\MetaJson.xml:7
Style,样式,,resources\domains\DMS.xml:34 resources\domains\Meta.xml:241
Subject,主题,,resources\domains\Mail.xml:32
Subscribe,订阅,,resources\views\Team.xml:41
Success,成功,,resources\views\DMS.xml:131 resources\views\Meta.xml:39
Suffix,后缀,,resources\domains\MetaSequence.xml:14
Summary,摘要,,resources\domains\Mail.xml:34
System notification,系统通知,,resources\views\Mail.xml:10
Table,表格,,resources\domains\Meta.xml:206
Tag,标签,,resources\views\DMS.xml:144 resources\views\DMS.xml:160 resources\views\Meta.xml:251
Tag count,标签数,,resources\domains\Meta.xml:98
Tag label,标签标题,,resources\domains\Meta.xml:96
Tag method,标签方法,,resources\domains\Meta.xml:97
Tag style,标签演示,,resources\domains\Meta.xml:99
Tags,标签,,resources\domains\DMS.xml:24 resources\views\DMS.xml:122 resources\views\DMS.xml:138 resources\views\DMS.xml:190 resources\views\DMS.xml:217 resources\views\DMS.xml:38
Target custom model,目标自定义模型,,resources\views\MetaJson.xml:60
Target json model,目标 JSON 模型,,resources\domains\MetaJson.xml:54
Target model,目标模型,,resources\domains\MetaJson.xml:49
Task,任务,,resources\views\Team.xml:84
Task closed,已关闭任务,,resources\domains\Team.xml:42
Task created,已创建任务,,resources\domains\Team.xml:41
Task date,任务日期,,resources\domains\Team.xml:24
Task deadline,任务截止时间,,resources\domains\Team.xml:26
Task duration,任务周期,,resources\domains\Team.xml:25
Tasks,任务,,resources\views\Team.xml:202 resources\views\Team.xml:69 resources\views\Team.xml:80
Tasks assigned to me,分配给我的任务,,resources\views\Team.xml:181 resources\views\Team.xml:208
Tasks created by me,我创建的任务,,resources\views\Team.xml:188 resources\views\Team.xml:209
Tasks due,到期任务,,resources\views\Team.xml:151 resources\views\Team.xml:205
Tasks todo,待办任务,,resources\views\Team.xml:162 resources\views\Team.xml:206
Team,团队,,resources\domains\Team.xml:18 resources\domains\Team.xml:52 resources\views\Team.xml:21 resources\views\Team.xml:51
Teams,团队,,resources\views\Team.xml:203 resources\views\Team.xml:24 resources\views\Team.xml:28
Teamwork,团队协同,,resources\views\Team.xml:201
Technical staff,技术岗员工,,resources\domains\Group.xml:18
The addition data for UI widgets,用户界面控件得附加数据,,resources\domains\Meta.xml:193
The image icon to show in UI widgets,界面控件中要显示的图标图片。,,resources\domains\Meta.xml:192
The module can't be uninstalled because other modules are pending. Please restart the server before.,不能卸载模块，因为有其他模块处于未决状态。请先重启服务器。,,java\com\axelor\meta\web\ModuleController.java:49
The module can't be uninstalled because other non-removable modules depend on it.,不能卸载模块，因为有其他不可卸载的模块依赖它。,,java\com\axelor\meta\web\ModuleController.java:46
"The record(s) are referenced by other records, please remove all the references first.",有其他的记录引用了此记录，请先删除其他的记录。,,java\com\axelor\rpc\ResponseInterceptor.java:231
The record(s) can't be updated as it violates unique constraint.,无法更新记录，因为违反了唯一性约束。,,java\com\axelor\rpc\ResponseInterceptor.java:235
The scheduler service has been stopped.,任务计划服务已停止。,,java\com\axelor\meta\web\JobController.java:77
The scheduler service is disabled.,任务计划服务已禁用。,,java\com\axelor\quartz\JobRunner.java:159 java\com\axelor\quartz\JobRunner.java:181
The select item title,选项标题,,resources\domains\Meta.xml:190
The select item value,选项条目值,,resources\domains\Meta.xml:191
Theme,主题,,resources\domains\User.xml:23
This may terminate any running jobs. Are sure to continue ?,将终止所有运行中的后台任务，你确定要继续？,,resources\views\Schedules.xml:8 resources\views\Schedules.xml:9
This will update job with current settings. Are sure to continue ?,将使用当前设置更新后台任务，你确定要继续？,,resources\views\Schedules.xml:29
Time,时间,,resources\views\MetaJson.xml:13
Title,标题,,resources\domains\Meta.xml:132 resources\domains\Meta.xml:14 resources\domains\Meta.xml:190 resources\domains\Meta.xml:31 resources\domains\Meta.xml:72 resources\domains\Meta.xml:92 resources\domains\MetaFilter.xml:15 resources\domains\MetaJson.xml:10 resources\domains\MetaJson.xml:66 resources\views\MetaJson.xml:163
Tooltip,弹出提示,,resources\views\Meta.xml:46
Top menu," 顶部菜单",,resources\domains\Meta.xml:100
Topic,主题,,resources\views\Team.xml:116
Topic closed,已关闭主题,,resources\domains\Team.xml:57
Topic created,已创建主题,,resources\domains\Team.xml:56
Topic re-opened,重新打开的主题,,resources\domains\Team.xml:58
Topics,主题,,resources\domains\Team.xml:14 resources\views\Team.xml:111 resources\views\Team.xml:196
Translation,翻译,,resources\views\Meta.xml:392 resources\views\Meta.xml:393
Tree,树,,resources\views\Meta.xml:9
Type,类型,,resources\domains\Mail.xml:21 resources\domains\Meta.xml:152 resources\domains\Meta.xml:219 resources\domains\Meta.xml:242 resources\domains\Meta.xml:32 resources\domains\Meta.xml:73 resources\domains\MetaJson.xml:12 resources\views\DMS.xml:28
Unexpected database error occurred on the server.,服务器端发生了未预期的数据库错误。,,java\com\axelor\rpc\ResponseInterceptor.java:239
Uninstall,卸载,,resources\views\Meta.xml:75
Unique constraint violation,违反唯一性约束,,java\com\axelor\rpc\ResponseInterceptor.java:234
Unique message identifier,唯一的消息标识符,,resources\domains\Mail.xml:36
Unread,未读,,resources\views\Mail.xml:54
Unsubscribe,未订阅,,resources\views\Team.xml:42
Update,更新,,resources\views\Schedules.xml:29
Updated by,更新者,,java\com\axelor\auth\db\AuditableModel.java:51
Updated on,更新时间,,java\com\axelor\auth\db\AuditableModel.java:42
Urgent,紧急,,resources\domains\Team.xml:43 resources\views\Team.xml:17
Used as home action,作为主页动作,,resources\domains\Meta.xml:153
User,用户,,resources\domains\DMS.xml:41 resources\domains\Mail.xml:54 resources\domains\Mail.xml:69 resources\domains\Meta.xml:109 resources\domains\Meta.xml:76 resources\domains\MetaFilter.xml:21 resources\views\User.xml:20
User Management,用户管理,,resources\views\Menu.xml:7
User preferences,用户首选项,,resources\views\User.xml:56
Users,用户,,resources\views\Menu.xml:15 resources\views\Menu.xml:17 resources\views\User.xml:12
Valid cron. Next execution dates are :,无效的 cron 表达式。下次执行时间：,,java\com\axelor\meta\web\JobController.java:46
Validate,校验,,resources\views\Schedules.xml:28
Validation error,校验错误,,java\com\axelor\rpc\ResponseInterceptor.java:183
Value,值,,resources\domains\DMS.xml:38 resources\domains\Meta.xml:191 resources\domains\MetaSchedule.xml:11 resources\views\MetaJson.xml:84
Value Expression,值表达式,,resources\domains\MetaJson.xml:47 resources\views\MetaJson.xml:94
Version,版本,,resources\domains\Meta.xml:16
View,视图,,resources\domains\Meta.xml:239 resources\views\Meta.xml:122
View Help,视图帮助,,resources\views\Menu.xml:132 resources\views\Menu.xml:137 resources\views\Meta.xml:408
View Management,视图管理,,resources\views\Menu.xml:9
Views,视图,,resources\domains\Group.xml:25 resources\views\Menu.xml:71 resources\views\Meta.xml:86
Visibility,可见性,,resources\views\Meta.xml:241
Visible,可见,,resources\views\Group.xml:7
Visible in grid,在网格中可见,,resources\domains\MetaJson.xml:37
Warning,警告,,resources\views\DMS.xml:132 resources\views\Meta.xml:40
Whether to grant create access.,是否授予创建的权限。,,resources\domains\Permission.xml:17
Whether to grant export access.,是否授予导出的权限。,,resources\domains\Permission.xml:19
Whether to grant read access.,是否授予读取的权限。,,resources\domains\Permission.xml:15
Whether to grant remove access.,是否授予删除的权限。,,resources\domains\Permission.xml:18
Whether to grant write access.,是否授予写入修改的权限。,,resources\domains\Permission.xml:16
Whether to show help messages.,受否要显示帮助消息。,,resources\domains\User.xml:25
Whether to use tabbed ui.,是否使用标签页界面。,,resources\domains\User.xml:24
Widget,界面控件,,resources\domains\MetaJson.xml:19
Widget Attributes,控件属性,,resources\views\MetaJson.xml:109
Widget attrs,控件属性,,resources\domains\MetaJson.xml:59
Write,写入,,resources\domains\MetaPermission.xml:20 resources\domains\Permission.xml:16
Wrong current password,当前密码错误,,java\com\axelor\auth\AuthRealm.java:46 java\com\axelor\auth\pac4j\AuthPac4jModuleLocal.java:54
Wrong username or password,错误的用户名或密码,,java\com\axelor\auth\AuthRealm.java:45 java\com\axelor\auth\pac4j\AuthPac4jModuleLocal.java:53
Xml,XML,,resources\domains\Meta.xml:130 resources\domains\Meta.xml:150 resources\domains\Meta.xml:156 resources\domains\Meta.xml:174 resources\domains\Meta.xml:36 resources\domains\Meta.xml:38 resources\domains\Meta.xml:75 resources\domains\Meta.xml:90
You are not allowed to remove this filter,你不允许删除该过滤器,,java\com\axelor\meta\service\MetaFilterService.java:71
You are not authorized to create this resource.,你未被授权创建此资源。,,java\com\axelor\db\JpaSecurity.java:29
You are not authorized to export the data.,你未被授权导出此数据。,,java\com\axelor\db\JpaSecurity.java:31
You are not authorized to read this resource.,你未被授权读取此资源。,,java\com\axelor\db\JpaSecurity.java:27
You are not authorized to remove this resource.,你未被授权删除此资源。,,java\com\axelor\db\JpaSecurity.java:30
You are not authorized to update this resource.,你未被授权更新此资源。,,java\com\axelor\db\JpaSecurity.java:28
You can't create document here.,你不能在此处创建文档。,,java\com\axelor\dms\db\repo\DMSFileRepository.java:433
You can't move document here.,你不能在此处移动文档。,,java\com\axelor\dms\db\repo\DMSFileRepository.java:436
Your password,你的密码,,resources\views\User.xml:42
action-attrs,action-attrs,,resources\views\Meta.xml:22
action-condition,action-condition,,resources\views\Meta.xml:27
action-export,action-export,,resources\views\Meta.xml:31
action-group,action-group,,resources\views\Meta.xml:25
action-import,action-import,,resources\views\Meta.xml:30
action-method,action-method,,resources\views\Meta.xml:29
action-record,action-record,,resources\views\Meta.xml:28
action-report,action-report,,resources\views\Meta.xml:32
action-script,action-script,,resources\views\Meta.xml:24
action-validate,action-validate,,resources\views\Meta.xml:26
action-view,action-view,,resources\views\Meta.xml:23
action-ws,action-ws,,resources\views\Meta.xml:33
added comment,已添加备注,,java\com\axelor\mail\db\repo\MailMessageRepository.java:341
confirm password,再次输入密码,,resources\views\User.xml:45 resources\views\User.xml:68
current password,当前密码,,resources\views\User.xml:65
form::Select,Select,,resources\views\Meta.xml:293
important,重要,,resources\domains\Team.xml:43
login name,用户名,,resources\views\User.xml:23
new password,新密码,,resources\views\User.xml:44 resources\views\User.xml:67
success,成功,,resources\domains\Team.xml:42
updated document,已更新文档,,java\com\axelor\mail\db\repo\MailMessageRepository.java:338
user group,用户组,,resources\views\User.xml:24
user name,用户名,,resources\views\User.xml:22
user.password.pattern.title,密码不符合要求：<br/>至少需要 4 个字符。,,java\com\axelor\app\AvailableAppSettings.java:98
your password,你的密码,,resources\views\User.xml:42
{0} customized view is deleted.,{0} 自定义视图已删除。,,java\com\axelor\meta\web\MetaController.java:159
{0} customized views are deleted.,{0} 自定义视图已删除。,,java\com\axelor\meta\web\MetaController.java:159
